;Tempo[s];Z_onda[m];Z_heave[m];;;;
17484;1748,448568;0,452551474;-0,012215946;;;;
17485;1748,548571;0,345909538;-0,013418101;;;;
17486;1748,648574;0,234569262;-0,01446588;;;;
17487;1748,748576;0,120038055;-0,015344517;;;;
17488;1748,848579;0,003867975;-0,016041513;;;;
17489;1748,948582;-0,112365373;-0,016546805;;;;
17490;1749,048585;-0,227084418;-0,016852905;;;;
17491;1749,148587;-0,338731339;-0,016955006;;;;
17492;1749,24859;-0,445789614;-0,016851048;;;;
17493;1749,348593;-0,546805051;-0,016541747;;;;
17494;1749,448596;-0,640405985;-0,016030591;;;;
17495;1749,548599;-0,725322303;-0,015323791;;;;
17496;1749,648601;-0,800403013;-0,014430199;;;;
17497;1749,748604;-0,864632072;-0,013361192;;;;
17498;1749,848607;-0,917142237;-0,012130516;;;;
17499;1749,94861;-0,957226739;-0,010754103;;;;
17500;1750,048612;-0,984348627;-0,009249852;;;;
17501;1750,148615;-0,99814766;-0,007637395;;;;
17502;1750,248618;-0,998444704;-0,005937822;;;;
17503;1750,348621;-0,985243585;-0,004173402;;;;
17504;1750,448624;-0,958730451;-0,00236728;;;;
17505;1750,548626;-0,919270675;-0,000543163;;;;
17506;1750,648629;-0,867403396;0,001275003;;;;
17507;1750,748632;-0,803833826;0,003063353;;;;
17508;1750,848635;-0,729423443;0,004798431;;;;
17509;1750,948637;-0,645178228;0,006457507;;;;
17510;1751,04864;-0,552235123;0,008018883;;;;
17511;1751,148643;-0,45184687;0,009462189;;;;
17512;1751,248646;-0,345365426;0,010768661;;;;
17513;1751,348649;-0,234224135;0,011921391;;;;
17514;1751,448651;-0,119918874;0,012905561;;;;
17515;1751,548654;-0,003988358;0,013708641;;;;
17516;1751,648657;0,112006159;0,01432056;;;;
17517;1751,74866;0,226501563;0,014733843;;;;
17518;1751,848662;0,337953699;0,014943711;;;;
17519;1751,948665;0,44485807;0,014948147;;;;
17520;1752,048668;0,545770151;0,014747922;;;;
17521;1752,148671;0,639325044;0,014346588;;;;
17522;1752,248674;0,724256192;0,013750425;;;;
17523;1752,348676;0,799412868;0,012968356;;;;
17524;1752,448679;0,863776178;0,012011832;;;;
17525;1752,548682;0,916473299;0,010894668;;;;
17526;1752,648685;0,956789731;0,009632861;;;;
17527;1752,748687;0,984179334;0,008244373;;;;
17528;1752,84869;0,998271999;0,006748883;;;;
17529;1752,948693;0,998878793;0,005167523;;;;
17530;1753,048696;0,985994512;0,003522592;;;;
17531;1753,148699;0,95979759;0,001837249;;;;
17532;1753,248701;0,92064738;0,000135204;;;;
17533;1753,348704;0,869078876;-0,001559607;;;;
17534;1753,448707;0,805794962;-0,003223348;;;;
17535;1753,54871;0,731656359;-0,004832603;;;;
17536;1753,648712;0,647669439;-0,006364699;;;;
17537;1753,748715;0,55497212;-0,007798009;;;;
17538;1753,848718;0,454818089;-0,009112248;;;;
17539;1753,948721;0,348559581;-0,010288749;;;;
17540;1754,048724;0,237628997;-0,011310719;;;;
17541;1754,148726;0,123519602;-0,01216346;;;;
17542;1754,248729;0,007765567;-0,012834579;;;;
17543;1754,348732;-0,108078385;-0,013314151;;;;
17544;1754,448735;-0,222457494;-0,013594854;;;;
17545;1754,548737;-0,333837399;-0,013672073;;;;
17546;1754,64874;-0,440724254;-0,013543963;;;;
17547;1754,748743;-0,54168432;-0,013211474;;;;
17548;1754,848746;-0,635362798;-0,012678338;;;;
17549;1754,948749;-0,720501707;-0,011951027;;;;
17550;1755,048751;-0,795956575;-0,011038658;;;;
17551;1755,148754;-0,860711764;-0,009952879;;;;
17552;1755,248757;-0,913894206;-0,008707707;;;;
17553;1755,34876;-0,954785367;-0,007319344;;;;
17554;1755,448762;-0,982831256;-0,005805958;;;;
17555;1755,548765;-0,997650304;-0,00418744;;;;
17556;1755,648768;-0,999038975;-0,002485134;;;;
17557;1755,748771;-0,986974977;-0,000721552;;;;
17558;1755,848774;-0,961617991;0,001079929;;;;
17559;1755,948776;-0,923307864;0,002895382;;;;
17560;1756,048779;-0,872560254;0,004700652;;;;
17561;1756,148782;-0,810059767;0,006471682;;;;
17562;1756,248785;-0,736650658;0,008184835;;;;
17563;1756,348787;-0,653325244;0,009817216;;;;
17564;1756,44879;-0,561210177;0,011346977;;;;
17565;1756,548793;-0,461550818;0,012753612;;;;
17566;1756,648796;-0,355693947;0,014018237;;;;
17567;1756,748799;-0,245069085;0,015123839;;;;
17568;1756,848801;-0,131168747;0,01605551;;;;
17569;1756,948804;-0,015527912;0,016800647;;;;
17570;1757,048807;0,100296952;0,017349122;;;;
17571;1757,14881;0,214749012;0,017693418;;;;
17572;1757,248812;0,326292024;0,017828732;;;;
17573;1757,348815;0,433430854;0,017753043;;;;
17574;1757,448818;0,534731279;0,017467134;;;;
17575;1757,548821;0,62883884;0,016974588;;;;
17576;1757,648824;0,714496528;0,016281738;;;;
17577;1757,748826;0,7905611;0,015397582;;;;
17578;1757,848829;0,856017863;0,014333666;;;;
17579;1757,948832;0,909993779;0,013103927;;;;
17580;1758,048835;0,951768742;0,011724506;;;;
17581;1758,148837;0,980784931;0,010213534;;;;
17582;1758,24884;0,99665413;0,00859089;;;;
17583;1758,348843;0,999162921;0,006877929;;;;
17584;1758,448846;0,988275695;0,005097203;;;;
17585;1758,548849;0,964135407;0,003272153;;;;
17586;1758,648851;0,927062048;0,001426799;;;;
17587;1758,748854;0,877548805;-0,000414586;;;;
17588;1758,848857;0,816255927;-0,002227799;;;;
17589;1758,94886;0,74400233;-0,003989032;;;;
17590;1759,048862;0,661754994;-0,005675193;;;;
17591;1759,148865;0,570616287;-0,007264212;;;;
17592;1759,248868;0,471809318;-0,008735342;;;;
17593;1759,348871;0,36666154;-0,010069433;;;;
17594;1759,448874;0,256586786;-0,011249191;;;;
17595;1759,548876;0,143066016;-0,01225941;;;;
17596;1759,648879;0,027627036;-0,013087174;;;;
17597;1759,748882;-0,088176476;-0,013722033;;;;
17598;1759,848885;-0,20278634;-0,014156142;;;;
17599;1759,948887;-0,31466129;-0,014384364;;;;
17600;1760,04889;-0,422298096;-0,014404343;;;;
17601;1760,148893;-0,524252094;-0,014216532;;;;
17602;1760,248896;-0,619156773;-0,013824187;;;;
17603;1760,348899;-0,705742177;-0,013233325;;;;
17604;1760,448901;-0,78285183;-0,012452642;;;;
17605;1760,548904;-0,849457989;-0,011493397;;;;
17606;1760,648907;-0,904675023;-0,010369257;;;;
17607;1760,74891;-0,94777078;-0,009096118;;;;
17608;1760,848912;-0,978175825;-0,007691889;;;;
17609;1760,948915;-0,995490476;-0,006176252;;;;
17610;1761,048918;-0,999489592;-0,004570396;;;;
17611;1761,148921;-0,990125093;-0,002896735;;;;
17612;1761,248924;-0,967526226;-0,001178603;;;;
17613;1761,348926;-0,931997592;0,000560056;;;;
17614;1761,448929;-0,884014988;0,002295011;;;;
17615;1761,548932;-0,824219118;0,004002072;;;;
17616;1761,648935;-0,753407246;0,005657414;;;;
17617;1761,748937;-0,672522885;0,007237894;;;;
17618;1761,84894;-0,582643613;0,008721368;;;;
17619;1761,948943;-0,484967152;0,010086986;;;;
17620;1762,048946;-0,380795831;0,011315473;;;;
17621;1762,148949;-0,271519613;0,012389389;;;;
17622;1762,248951;-0,158597858;0,013293365;;;;
17623;1762,348954;-0,043540037;0,014014307;;;;
17624;1762,448957;0,072114368;0,014541579;;;;
17625;1762,54896;0,186816514;0,014867141;;;;
17626;1762,648962;0,299029119;0,014985661;;;;
17627;1762,748965;0,407247365;0,014894588;;;;
17628;1762,848968;0,510019448;0,014594188;;;;
17629;1762,948971;0,605966494;0,014087541;;;;
17630;1763,048974;0,69380149;0,013380502;;;;
17631;1763,148976;0,772346969;0,012481624;;;;
17632;1763,248979;0,840551132;0,011402042;;;;
17633;1763,348982;0,897502184;0,010155333;;;;
17634;1763,448985;0,942440642;0,008757326;;;;
17635;1763,548987;0,974769449;0,007225899;;;;
17636;1763,64899;0,994061758;0,005580735;;;;
17637;1763,748993;1,000066287;0,003843063;;;;
17638;1763,848996;0,992710211;0,002035376;;;;
17639;1763,948999;0,972099581;0,000181127;;;;
17640;1764,049001;0,938517316;-0,001695582;;;;
17641;1764,149004;0,892418847;-0,003570321;;;;
17642;1764,249007;0,834425502;-0,005418659;;;;
17643;1764,34901;0,765315788;-0,007216493;;;;
17644;1764,449012;0,686014704;-0,008940365;;;;
17645;1764,549015;0,59758125;-0,010567777;;;;
17646;1764,649018;0,501194326;-0,012077495;;;;
17647;1764,749021;0,398137179;-0,01344983;;;;
17648;1764,849024;0,289780603;-0,014666899;;;;
17649;1764,949026;0,17756509;-0,015712868;;;;
17650;1765,049029;0,0629821;-0,016574162;;;;
17651;1765,149032;-0,052445301;-0,017239645;;;;
17652;1765,249035;-0,167182268;-0,017700771;;;;
17653;1765,349037;-0,279702222;-0,017951698;;;;
17654;1765,44904;-0,388506893;-0,017989362;;;;
17655;1765,549043;-0,492146122;-0,017813523;;;;
17656;1765,649046;-0,589237166;-0,017426765;;;;
17657;1765,749049;-0,678483268;-0,016834464;;;;
17658;1765,849051;-0,758691204;-0,016044711;;;;
17659;1765,949054;-0,82878757;-0,015068209;;;;
17660;1766,049057;-0,887833552;-0,013918126;;;;
17661;1766,14906;-0,93503792;-0,012609919;;;;
17662;1766,249062;-0,969768058;-0,011161131;;;;
17663;1766,349065;-0,991558804;-0,00959115;;;;
17664;1766,449068;-1,000118967;-0,007920954;;;;
17665;1766,549071;-0,995335387;-0,006172829;;;;
17666;1766,649074;-0,977274469;-0,00437007;;;;
17667;1766,749076;-0,946181168;-0,00253667;;;;
17668;1766,849079;-0,902475439;-0,000697;;;;
17669;1766,949082;-0,846746226;0,001124518;;;;
17670;1767,049085;-0,779743101;0,002903739;;;;
17671;1767,149087;-0,70236571;0,004617116;;;;
17672;1767,24909;-0,615651214;0,006242014;;;;
17673;1767,349093;-0,520759933;0,007757013;;;;
17674;1767,449096;-0,418959443;0,009142198;;;;
17675;1767,549099;-0,311607367;0,010379419;;;;
17676;1767,649101;-0,200133118;0,011452537;;;;
17677;1767,749104;-0,086018854;0,012347637;;;;
17678;1767,849107;0,029220101;0,013053216;;;;
17679;1767,94911;0,144055127;0,013560334;;;;
17680;1768,049112;0,256964224;0,013862733;;;;
17681;1768,149115;0,36645176;0,013956921;;;;
17682;1768,249118;0,471067816;0,013842216;;;;
17683;1768,349121;0,56942693;0,013520754;;;;
17684;1768,449124;0,660226039;0,012997461;;;;
17685;1768,549126;0,742261414;0,012279984;;;;
17686;1768,649129;0,814444401;0,011378588;;;;
17687;1768,749132;0,875815781;0,010306016;;;;
17688;1768,849135;0,925558562;0,00907732;;;;
17689;1768,949137;0,963009033;0,007709656;;;;
17690;1769,04914;0,987665899;0,006222055;;;;
17691;1769,149143;0,999197362;0,004635163;;;;
17692;1769,249146;0,997446002;0,002970968;;;;
17693;1769,349149;0,982431343;0,001252502;;;;
17694;1769,449151;0,95435004;-0,000496467;;;;
17695;1769,549154;0,913573623;-0,002251756;;;;
17696;1769,649157;0,860643803;-0,003989091;;;;
17697;1769,74916;0,796265373;-0,00568443;;;;
17698;1769,849162;0,721296791;-0,00731429;;;;
17699;1769,949165;0,636738558;-0,008856059;;;;
17700;1770,049168;0,543719583;-0,010288301;;;;
17701;1770,149171;0,443481725;-0,011591043;;;;
17702;1770,249174;0,337362763;-0,012746039;;;;
17703;1770,349176;0,226778074;-0,013737021;;;;
17704;1770,449179;0,113201298;-0,014549913;;;;
17705;1770,549182;-0,001855705;-0,015173018;;;;
17706;1770,649185;-0,116863284;-0,015597178;;;;
17707;1770,749187;-0,230294526;-0,015815895;;;;
17708;1770,84919;-0,340645584;-0,015825415;;;;
17709;1770,949193;-0,446455533;-0,015624785;;;;
17710;1771,049196;-0,54632549;-0,015215856;;;;
17711;1771,149199;-0,638936775;-0,014603265;;;;
17712;1771,249201;-0,723067908;-0,013794372;;;;
17713;1771,349204;-0,797610246;-0,012799157;;;;
17714;1771,449207;-0,861582119;-0,011630089;;;;
17715;1771,54921;-0,914141305;-0,010301959;;;;
17716;1771,649212;-0,954595747;-0,008831681;;;;
17717;1771,749215;-0,982412386;-0,007238068;;;;
17718;1771,849218;-0,997224033;-0,005541574;;;;
17719;1771,949221;-0,998834202;-0,003764028;;;;
17720;1772,049224;-0,987219827;-0,001928338;;;;
17721;1772,149226;-0,962531832;-5,81848E-05;;;;
17722;1772,249229;-0,925093508;0,001822292;;;;
17723;1772,349232;-0,875396675;0,003688817;;;;
17724;1772,449235;-0,814095653;0,005517306;;;;
17725;1772,549237;-0,741999056;0,00728418;;;;
17726;1772,64924;-0,660059495;0,008966688;;;;
17727;1772,749243;-0,569361256;0,010543201;;;;
17728;1772,849246;-0,471106117;0,011993506;;;;
17729;1772,949249;-0,366597456;0,013299072;;;;
17730;1773,049251;-0,257222856;0,014443294;;;;
17731;1773,149254;-0,144435456;0,015411718;;;;
17732;1773,249257;-0,029734307;0,016192224;;;;
17733;1773,34926;0,085355961;0,016775192;;;;
17734;1773,449262;0,199305858;0,017153627;;;;
17735;1773,549265;0,310601817;0,017323245;;;;
17736;1773,649268;0,417766708;0,017282532;;;;
17737;1773,749271;0,519379782;0,017032763;;;;
17738;1773,849274;0,614095735;0,016577973;;;;
17739;1773,949276;0,700662618;0,015924913;;;;
17740;1774,049279;0,777938347;0,015082944;;;;
17741;1774,149282;0,844905595;0,014063918;;;;
17742;1774,249285;0,900684878;0,012882016;;;;
17743;1774,349287;0,944545716;0,011553549;;;;
17744;1774,44929;0,975915728;0,010096748;;;;
17745;1774,549293;0,994387617;0,008531509;;;;
17746;1774,649296;0,999723983;0,006879131;;;;
17747;1774,749299;0,991859953;0,00516203;;;;
17748;1774,849301;0,97090364;0,003403433;;;;
17749;1774,949304;0,937134451;0,001627073;;;;
17750;1775,049307;0,890999281;-0,000143132;;;;
17751;1775,14931;0,83310667;-0,0018834;;;;
17752;1775,249312;0,764218959;-0,003570399;;;;
17753;1775,349315;0,685242558;-0,005181559;;;;
17754;1775,449318;0,597216407;-0,006695376;;;;
17755;1775,549321;0,50129873;-0,008091693;;;;
17756;1775,649324;0,398752234;-0,009351971;;;;
17757;1775,749326;0,290927887;-0,010459535;;;;
17758;1775,849329;0,17924744;-0,011399793;;;;
17759;1775,949332;0,06518491;-0,012160425;;;;
17760;1776,049335;-0,049752779;-0,012731554;;;;
17761;1776,149337;-0,164045732;-0,013105866;;;;
17762;1776,24934;-0,276181349;-0,013278707;;;;
17763;1776,349343;-0,384674618;-0,013248146;;;;
17764;1776,449346;-0,488088152;-0,013014992;;;;
17765;1776,549349;-0,585051659;-0,012582782;;;;
17766;1776,649351;-0,674280538;-0,011957731;;;;
17767;1776,749354;-0,754593328;-0,011148643;;;;
17768;1776,849357;-0,824927704;-0,010166794;;;;
17769;1776,94936;-0,8843548;-0,009025776;;;;
17770;1777,049362;-0,932091617;-0,007741312;;;;
17771;1777,149365;-0,967511349;-0,006331046;;;;
17772;1777,249368;-0,990151488;-0,004814302;;;;
17773;1777,349371;-0,999719596;-0,003211824;;;;
17774;1777,449374;-0,996096724;-0,001545501;;;;
17775;1777,549376;-0,979338433;0,00016193;;;;
17776;1777,649379;-0,949673475;0,001887188;;;;
17777;1777,749382;-0,90750019;0,003606761;;;;
17778;1777,849385;-0,853380714;0,005297215;;;;
17779;1777,949387;-0,788033119;0,006935513;;;;
17780;1778,04939;-0,712321634;0,008499315;;;;
17781;1778,149393;-0,62724508;0,009967284;;;;
17782;1778,249396;-0,533923713;0,01131936;;;;
17783;1778,349399;-0,433584615;0,012537034;;;;
17784;1778,449401;-0,327545829;0,013603587;;;;
17785;1778,549404;-0,217199414;0,014504316;;;;
17786;1778,649407;-0,103993593;0,015226722;;;;
17787;1778,74941;0,0105858;0,01576068;;;;
17788;1778,849412;0,125034392;0,016098568;;;;
17789;1778,949415;0,237848645;0,016235364;;;;
17790;1779,049418;0,347545321;0,016168716;;;;
17791;1779,149421;0,452680819;0,015898963;;;;
17792;1779,249424;0,55187013;0,015429134;;;;
17793;1779,349426;0,643805174;0,0147649;;;;
17794;1779,449429;0,727272276;0,0139145;;;;
17795;1779,549432;0,801168502;0,012888625;;;;
17796;1779,649435;0,864516631;0,011700275;;;;
17797;1779,749437;0,916478507;0,010364585;;;;
17798;1779,84944;0,956366555;0,00889862;;;;
17799;1779,949443;0,983653258;0,007321145;;;;
17800;1780,049446;0,99797844;0,00565238;;;;
17801;1780,149449;0,999154205;0,003913724;;;;
17802;1780,249451;0,98716747;0,002127472;;;;
17803;1780,349454;0,962180027;0,00031652;;;;
17804;1780,449457;0,924526156;-0,001495938;;;;
17805;1780,54946;0,874707825;-0,003286722;;;;
17806;1780,649462;0,813387591;-0,005032969;;;;
17807;1780,749465;0,741379312;-0,006712436;;;;
17808;1780,849468;0,659636868;-0,008303792;;;;
17809;1780,949471;0,569241056;-0,009786901;;;;
17810;1781,049474;0,471384914;-0,011143085;;;;
17811;1781,149476;0,367357673;-0,01235537;;;;
17812;1781,249479;0,258527598;-0,013408705;;;;
17813;1781,349482;0,146323959;-0,014290161;;;;
17814;1781,449485;0,03221836;-0,014989095;;;;
17815;1781,549487;-0,082294323;-0,015497289;;;;
17816;1781,64949;-0,195715187;-0,015809056;;;;
17817;1781,749493;-0,3065605;-0,015921306;;;;
17818;1781,849496;-0,413380649;-0,015833587;;;;
17819;1781,949499;-0,51477864;-0,015548083;;;;
17820;1782,049501;-0,609427944;-0,01506958;;;;
17821;1782,149504;-0,696089515;-0,014405402;;;;
17822;1782,249507;-0,773627772;-0,013565305;;;;
17823;1782,34951;-0,84102537;-0,012561346;;;;
17824;1782,449512;-0,897396577;-0,011407717;;;;
17825;1782,549515;-0,941999073;-0,010120555;;;;
17826;1782,649518;-0,97424399;-0,008717725;;;;
17827;1782,749521;-0,993704052;-0,007218577;;;;
17828;1782,849524;-1,000119644;-0,005643692;;;;
17829;1782,949526;-0,993402708;-0,004014603;;;;
17830;1783,049529;-0,973638347;-0,002353511;;;;
17831;1783,149532;-0,941084086;-0,000682987;;;;
17832;1783,249535;-0,896166758;0,000974325;;;;
17833;1783,349537;-0,839477027;0,00259601;;;;
17834;1783,44954;-0,771761609;0,00416018;;;;
17835;1783,549543;-0,693913283;0,005645757;;;;
17836;1783,649546;-0,606958851;0,00703276;;;;
17837;1783,749549;-0,512045224;0,008302559;;;;
17838;1783,849551;-0,410423848;0,009438126;;;;
17839;1783,949554;-0,303433729;0,010424256;;;;
17840;1784,049557;-0,192483327;0,011247765;;;;
17841;1784,14956;-0,079031599;0,011897662;;;;
17842;1784,249562;0,035431515;0,012365292;;;;
17843;1784,349565;0,149404878;0,012644447;;;;
17844;1784,449568;0,261395918;0,012731444;;;;
17845;1784,549571;0,369940116;0,012625171;;;;
17846;1784,649574;0,473619964;0,012327097;;;;
17847;1784,749576;0,571083158;0,011841252;;;;
17848;1784,849579;0,661059832;0,011174164;;;;
17849;1784,949582;0,742378642;0,01033478;;;;
17850;1785,049585;0,813981531;0,009334332;;;;
17851;1785,149587;0,874937043;0,008186195;;;;
17852;1785,24959;0,924452053;0,006905705;;;;
17853;1785,349593;0,961881787;0,00550995;;;;
17854;1785,449596;0,986738052;0,004017549;;;;
17855;1785,549599;0,99869556;0,002448399;;;;
17856;1785,649601;0,997596285;0,00082341;;;;
17857;1785,749604;0,983451771;-0,000835765;;;;
17858;1785,849607;0,956443344;-0,002507027;;;;
17859;1785,94961;0,916920179;-0,004168114;;;;
17860;1786,049612;0,865395217;-0,005796901;;;;
17861;1786,149615;0,802538924;-0,007371687;;;;
17862;1786,249618;0,729170944;-0,008871486;;;;
17863;1786,349621;0,646249702;-0,010276296;;;;
17864;1786,449624;0,554860057;-0,01156737;;;;
17865;1786,549626;0,456199167;-0,012727454;;;;
17866;1786,649629;0,351560721;-0,013741016;;;;
17867;1786,749632;0,242317762;-0,014594449;;;;
17868;1786,849635;0,129904352;-0,015276248;;;;
17869;1786,949637;0,015796334;-0,015777158;;;;
17870;1787,04964;-0,098508488;-0,016090294;;;;
17871;1787,149643;-0,211510481;-0,01621123;;;;
17872;1787,249646;-0,321728277;-0,016138052;;;;
17873;1787,349649;-0,427718552;-0,015871384;;;;
17874;1787,449651;-0,528095176;-0,015414374;;;;
17875;1787,549654;-0,621547469;-0,014772651;;;;
17876;1787,649657;-0,706857299;-0,013954249;;;;
17877;1787,74966;-0,782914807;-0,012969498;;;;
17878;1787,849662;-0,848732566;-0,011830887;;;;
17879;1787,949665;-0,903458015;-0,010552896;;;;
17880;1788,049668;-0,946384049;-0,009151805;;;;
17881;1788,149671;-0,976957667;-0,007645476;;;;
17882;1788,249674;-0,994786618;-0,006053122;;;;
17883;1788,349676;-0,999644002;-0,004395048;;;;
17884;1788,449679;-0,991470812;-0,002692386;;;;
17885;1788,549682;-0,97037642;-0,000966817;;;;
17886;1788,649685;-0,936637017;0,000759715;;;;
17887;1788,749687;-0,890692034;0,002465288;;;;
17888;1788,84969;-0,833138591;0,004128295;;;;
17889;1788,949693;-0,764724029;0,005727718;;;;
17890;1789,049696;-0,686336573;0,007243412;;;;
17891;1789,149699;-0,598994228;0,00865636;;;;
17892;1789,249701;-0,503831993;0,009948925;;;;
17893;1789,349704;-0,402087522;0,011105079;;;;
17894;1789,449707;-0,295085361;0,012110606;;;;
17895;1789,54971;-0,184219951;0,012953292;;;;
17896;1789,649712;-0,070937569;0,013623078;;;;
17897;1789,749715;0,043282546;0,014112189;;;;
17898;1789,849718;0,156947662;0,014415233;;;;
17899;1789,949721;0,268571322;0,014529267;;;;
17900;1790,049724;0,376693149;0,014453835;;;;
17901;1790,149726;0,479898371;0,014190965;;;;
17902;1790,249729;0,576836788;0,013745142;;;;
17903;1790,349732;0,666240867;0,013123244;;;;
17904;1790,449735;0,746942693;0,012334449;;;;
17905;1790,549737;0,817889512;0,011390109;;;;
17906;1790,64974;0,878157636;0,010303599;;;;
17907;1790,749743;0,926964501;0,009090137;;;;
17908;1790,849746;0,963678722;0,007766583;;;;
17909;1790,949749;0,987828026;0,006351213;;;;
17910;1791,049751;0,999104971;0,004863478;;;;
17911;1791,149754;0,997370428;0,003323745;;;;
17912;1791,249757;0,982654803;0,00175303;;;;
17913;1791,34976;0,955157055;0,000172718;;;;
17914;1791,449762;0,915241552;-0,001395716;;;;
17915;1791,549765;0,863432859;-0,002930991;;;;
17916;1791,649768;0,800408572;-0,004412302;;;;
17917;1791,749771;0,726990299;-0,005819587;;;;
17918;1791,849774;0,644132941;-0,007133798;;;;
17919;1791,949776;0,552912393;-0,008337144;;;;
17920;1792,049779;0,454511828;-0,009413327;;;;
17921;1792,149782;0,350206696;-0,010347753;;;;
17922;1792,249785;0,241348615;-0,011127726;;;;
17923;1792,349787;0,129348301;-0,011742607;;;;
17924;1792,44979;0,015657725;-0,012183956;;;;
17925;1792,549793;-0,098248328;-0,012445642;;;;
17926;1792,649796;-0,210891087;-0,012523918;;;;
17927;1792,749799;-0,320806807;-0,012417469;;;;
17928;1792,849801;-0,426565737;-0,012127429;;;;
17929;1792,949804;-0,52679079;-0,011657365;;;;
17930;1793,049807;-0,620175681;-0,011013224;;;;
17931;1793,14981;-0,705502263;-0,010203255;;;;
17932;1793,249812;-0,781656804;-0,009237902;;;;
17933;1793,349815;-0,847644961;-0,00812966;;;;
17934;1793,449818;-0,902605194;-0,006892914;;;;
17935;1793,549821;-0,945820411;-0,005543745;;;;
17936;1793,649824;-0,976727644;-0,004099723;;;;
17937;1793,749826;-0,994925596;-0,002579669;;;;
17938;1793,849829;-1,000179938;-0,001003414;;;;
17939;1793,949832;-0,992426278;0,000608467;;;;
17940;1794,049835;-0,971770753;0,002234922;;;;
17941;1794,149837;-0,938488276;0,0038547;;;;
17942;1794,24984;-0,893018476;0,005446628;;;;
17943;1794,349843;-0,835959424;0,00698989;;;;
17944;1794,449846;-0,768059275;0,008464297;;;;
17945;1794,549849;-0,690205994;0,009850555;;;;
17946;1794,649851;-0,603415327;0,011130512;;;;
17947;1794,749854;-0,508817235;0,0122874;;;;
17948;1794,849857;-0,407640977;0,013306049;;;;
17949;1794,94986;-0,301199082;0,014173089;;;;
17950;1795,049862;-0,190870392;0,014877118;;;;
17951;1795,149865;-0,078082421;0,015408857;;;;
17952;1795,249868;0,035706799;0,015761266;;;;
17953;1795,349871;0,149027155;0,015929633;;;;
17954;1795,449874;0,260414991;0,015911638;;;;
17955;1795,549876;0,368431555;0,015707382;;;;
17956;1795,649879;0,471681154;0,01531938;;;;
17957;1795,749882;0,568828838;0,014752529;;;;
17958;1795,849885;0,658617406;0,014014045;;;;
17959;1795,949887;0,739883551;0,013113363;;;;
17960;1796,04989;0,811572942;0,012062015;;;;
17961;1796,149893;0,872754042;0,010873477;;;;
17962;1796,249896;0,922630471;0,009562993;;;;
17963;1796,349899;0,960551724;0,008147371;;;;
17964;1796,449901;0,986022066;0,006644768;;;;
17965;1796,549904;0,998707443;0,005074448;;;;
17966;1796,649907;0,998440276;0,003456529;;;;
17967;1796,74991;0,985222026;0,001811725;;;;
17968;1796,849912;0,959223459;0,000161068;;;;
17969;1796,949915;0,920782583;-0,001474362;;;;
17970;1797,049918;0,870400259;-0,003073715;;;;
17971;1797,149921;0,808733547;-0,00461664;;;;
17972;1797,249924;0,73658688;-0,006083553;;;;
17973;1797,349926;0,654901207;-0,007455895;;;;
17974;1797,449929;0,564741287;-0,008716365;;;;
17975;1797,549932;0,467281325;-0,009849155;;;;
17976;1797,649935;0,363789212;-0,010840148;;;;
17977;1797,749937;0,255609596;-0,011677104;;;;
17978;1797,84994;0,144146055;-0,012349821;;;;
17979;1797,949943;0,030842656;-0,012850261;;;;
17980;1798,049946;-0,082834872;-0,013172658;;;;
17981;1798,149949;-0,195418061;-0,013313589;;;;
17982;1798,249951;-0,305454506;-0,01327202;;;;
17983;1798,349954;-0,411526305;-0,013049313;;;;
17984;1798,449957;-0,512267945;-0,012649209;;;;
17985;1798,54996;-0,606383422;-0,012077778;;;;
17986;1798,649962;-0,692662439;-0,011343335;;;;
17987;1798,749965;-0,769995514;-0,010456332;;;;
17988;1798,849968;-0,837387841;-0,009429217;;;;
17989;1798,949971;-0,893971785;-0,008276272;;;;
17990;1799,049974;-0,939017857;-0,007013422;;;;
17991;1799,149976;-0,971944062;-0,005658026;;;;
17992;1799,249979;-0,9923235;-0,00422865;;;;
17993;1799,349982;-0,999890101;-0,00274482;;;;
17994;1799,449985;-0,994542413;-0,001226767;;;;
17995;1799,549987;-0,976345347;0,000304838;;;;
17996;1799,64999;-0,945529819;0,00182916;;;;
17997;1799,749993;-0,902490246;0,003325466;;;;
17998;1799,849996;-0,847779879;0,004773404;;;;
17999;1799,949999;-0,782104;0,006153266;;;;
18000;1800,050001;-0,706311027;0,007446249;;;;
18001;1800,150004;-0,621381623;0,008634699;;;;
18002;1800,250007;-0,528415942;0,009702344;;;;
18003;1800,35001;-0,42861918;0,010634508;;;;
18004;1800,450013;-0,323285644;0,0114183;;;;
18005;1800,550015;-0,213781557;0,012042788;;;;
18006;1800,650018;-0,101526887;0,012499135;;;;
18007;1800,750021;0,012023537;0,012780724;;;;
18008;1800,850024;0,125399323;0,012883235;;;;
18009;1800,950026;0,237133932;0,01280471;;;;
18010;1801,050029;0,34578393;0,012545572;;;;
18011;1801,150032;0,449947783;0,012108624;;;;
18012;1801,250035;0,54828395;0,01149901;;;;
18013;1801,350038;0,63952804;0,010724149;;;;
18014;1801,45004;0,722508806;0,009793638;;;;
18015;1801,550043;0,796162817;0,008719124;;;;
18016;1801,650046;0,859547641;0,007514156;;;;
18017;1801,750049;0,911853425;0,006194005;;;;
18018;1801,850051;0,952412753;0,004775464;;;;
18019;1801,950054;0,980708731;0,003276631;;;;
18020;1802,050057;0,996381211;0,001716672;;;;
