,Tempo[s],Z_onda[m],Z_heave[m]
15372,1537.242701,0.6039412952,-0.004815727395
15373,1537.342704,0.4974571733,-0.004335233619
15374,1537.442707,0.3828690207,-0.003781232327
15375,1537.54271,0.2620478386,-0.00316239622
15376,1537.642712,0.1369664383,-0.002488434627
15377,1537.742715,0.009666798492,-0.001769932761
15378,1537.842718,-0.1177737121,-0.001018177152
15379,1537.942721,-0.2432766504,-0.0002449701833
15380,1538.042723,-0.3647967495,0.0005375632506
15381,1538.142726,-0.4803555074,0.001317173744
15382,1538.242729,-0.5880735391,0.002081686816
15383,1538.342732,-0.6862011501,0.00281920052
15384,1538.442735,-0.7731466307,0.003518277997
15385,1538.542737,-0.8475018238,0.004168131866
15386,1538.64274,-0.9080645768,0.004758797452
15387,1538.742743,-0.9538577471,0.005281292083
15388,1538.842746,-0.9841444982,0.005727757885
15389,1538.942748,-0.9984396863,0.00609158582
15390,1539.042751,-0.9965171999,0.00636751899
15391,1539.142754,-0.978413178,0.00655173361
15392,1539.242757,-0.9444250899,0.006641896395
15393,1539.34276,-0.8951067177,0.00663719751
15394,1539.442762,-0.8312591322,0.006538358632
15395,1539.542765,-0.7539178088,0.006347616073
15396,1539.642768,-0.6643360747,0.00606867933
15397,1539.742771,-0.5639651273,0.005706665821
15398,1539.842773,-0.4544309126,0.005268012954
15399,1539.942776,-0.3375081921,0.004760369033
15400,1540.042779,-0.2150921756,0.004192464867
15401,1540.142782,-0.08916813583,0.003573968216
15402,1540.242785,0.03822053846,0.002915323526
15403,1540.342787,0.1650053609,0.002227579599
15404,1540.44279,0.2891263162,0.001522208042
15405,1540.542793,0.4085654357,0.0008109154969
15406,1540.642796,0.5213798246,0.0001054526985
15407,1540.742798,0.6257335776,-0.0005825764955
15408,1540.842801,0.7199280324,-0.001241903019
15409,1540.942804,0.8024298253,-0.001861774404
15410,1541.042807,0.8718962492,-0.002432127557
15411,1541.14281,0.9271974565,-0.002943749717
15412,1541.242812,0.9674351061,-0.003388425041
15413,1541.342815,0.9919571199,-0.003759064482
15414,1541.442818,1.00036829,-0.00404981691
15415,1541.542821,0.9925365555,-0.004256159744
15416,1541.642823,0.9685948567,-0.004374967708
15417,1541.742826,0.9289385552,-0.00440455866
15418,1541.842829,0.8742184967,-0.004344715857
15419,1541.942832,0.8053298694,-0.004196686364
15420,1542.042835,0.7233970875,-0.003963155739
15421,1542.142837,0.6297549935,-0.003648199486
15422,1542.24284,0.5259267303,-0.003257212152
15423,1542.342843,0.4135986815,-0.002796815308
15424,1542.442846,0.2945929155,-0.002274745987
15425,1542.542848,0.1708375961,-0.001699727454
15426,1542.642851,0.04433584246,-0.001081324489
15427,1542.742854,-0.08286646968,-0.0004297855672
15428,1542.842857,-0.2087134684,0.0002441254388
15429,1542.94286,-0.3311721122,0.0009293052706
15430,1543.042862,-0.4482645954,0.001614492135
15431,1543.142865,-0.5580998535,0.002288448438
15432,1543.242868,-0.6589037059,0.002940142441
15433,1543.342871,-0.7490471896,0.003558925903
15434,1543.442873,-0.8270726584,0.004134704841
15435,1543.542876,-0.8917172486,0.004658100695
15436,1543.642879,-0.9419333397,0.005120599297
15437,1543.742882,-0.976905674,0.005514685321
15438,1543.842885,-0.996064841,0.005833960068
15439,1543.942887,-0.999096878,0.006073240771
15440,1544.04289,-0.9859487917,0.006228639883
15441,1544.142893,-0.9568298694,0.006297623149
15442,1544.242896,-0.9122087118,0.006279045618
15443,1544.342898,-0.8528059934,0.006173165098
15444,1544.442901,-0.7795830322,0.005981632939
15445,1544.542904,-0.6937263284,0.005707462388
15446,1544.642907,-0.5966283084,0.005354975111
15447,1544.74291,-0.4898645889,0.004929726858
15448,1544.842912,-0.3751681404,0.004438413543
15449,1544.942915,-0.2544007995,0.003888759344
15450,1545.042918,-0.1295226246,0.003289388713
15451,1545.142921,-0.002559638832,0.002649684419
15452,1545.242923,0.1244294724,0.001979633986
15453,1545.342926,0.2493871232,0.001289667042
15454,1545.442929,0.3702904608,0.0005904862508
15455,1545.542932,0.4851842953,-0.0001071054209
15456,1545.642935,0.592212772,-0.0007923783071
15457,1545.742937,0.6896492675,-0.001454847707
15458,1545.84294,0.7759240347,-0.002084440857
15459,1545.942943,0.8496491697,-0.002671656544
15460,1546.042946,0.9096405315,-0.003207714814
15461,1546.142948,0.9549363019,-0.003684694425
15462,1546.242951,0.9848119336,-0.004095655869
15463,1546.342954,0.9987912938,-0.004434748072
15464,1546.442957,0.996653869,-0.004697297114
15465,1546.54296,0.9784379534,-0.004879875629
15466,1546.642962,0.944439798,-0.004980351873
15467,1546.742965,0.8952087512,-0.004997917753
15468,1546.842968,0.8315384681,-0.004933095478
15469,1546.942971,0.7544543227,-0.004787722824
15470,1547.042973,0.6651971969,-0.004564917356
15471,1547.142976,0.5652038762,-0.004269020292
15472,1547.242979,0.4560843237,-0.003905520994
15473,1547.342982,0.3395961548,-0.003480963423
15474,1547.442985,0.2176166796,-0.003002836128
15475,1547.542987,0.09211292372,-0.002479447622
15476,1547.64299,-0.03488991798,-0.001919789236
15477,1547.742993,-0.1613411072,-0.001333387697
15478,1547.842996,-0.2851975458,-0.0007301498572
15479,1547.942998,-0.4044569746,-0.0001202021055
15480,1548.043001,-0.5171906307,0.000486272936
15481,1548.143004,-0.6215748048,0.001079199799
15482,1548.243007,-0.7159207477,0.001648771017
15483,1548.34301,-0.7987023986,0.002185602873
15484,1548.443012,-0.8685814426,0.002680883576
15485,1548.543015,-0.9244292488,0.003126511529
15486,1548.643018,-0.9653453021,0.003515221538
15487,1548.743021,-0.9906718058,0.003840696987
15488,1548.843023,-1.000004208,0.004097666283
15489,1548.943026,-0.9931974853,0.004281982088
15490,1549.043029,-0.9703680991,0.004390682179
15491,1549.143032,-0.9318916206,0.004422031064
15492,1549.243035,-0.8783961058,0.004375541783
15493,1549.343037,-0.8107513694,0.004251977666
15494,1549.44304,-0.7300543828,0.004053334126
15495,1549.543043,-0.6376110775,0.003782800899
15496,1549.643046,-0.5349148901,0.003444705427
15497,1549.743048,-0.4236224268,0.003044438418
15498,1549.843051,-0.3055266611,0.002588362855
15499,1549.943054,-0.1825281024,0.002083708018
15500,1550.043057,-0.0566043949,0.001538450282
15501,1550.14306,0.07022118755,0.0009611826853
15502,1550.243062,0.1959118726,0.0003609754005
15503,1550.343065,0.3184496729,-0.0002527706014
15504,1550.443068,0.4358673466,-0.0008704743284
15505,1550.543071,0.5462795692,-0.001482527553
15506,1550.643073,0.6479128571,-0.002079447164
15507,1550.743076,0.7391337991,-0.002652024655
15508,1550.843079,0.8184751674,-0.003191470402
15509,1550.943082,0.8846595006,-0.003689550442
15510,1551.043085,0.9366197804,-0.004138713653
15511,1551.143087,0.9735168534,-0.004532207355
15512,1551.24309,0.994753293,-0.004864179566
15513,1551.343093,0.9999834405,-0.00512976639
15514,1551.443096,0.9891194223,-0.005325163223
15515,1551.543098,0.962333,-0.005447678771
15516,1551.643101,0.9200531807,-0.00549577111
15517,1551.743104,0.8629595864,-0.00546906536
15518,1551.843107,0.7919716623,-0.005368352789
15519,1551.94311,0.7082338785,-0.005195571496
15520,1552.043112,0.613097161,-0.004953769093
15521,1552.143115,0.5080968605,-0.004647048114
15522,1552.243118,0.3949276373,-0.004280495097
15523,1552.343121,0.2754157007,-0.003860094617
15524,1552.443123,0.1514888936,-0.003392629687
15525,1552.543126,0.02514514818,-0.002885570227
15526,1552.643129,-0.1015801301,-0.002346951438
15527,1552.743132,-0.2266471836,-0.001785244061
15528,1552.843135,-0.34804496,-0.001209218649
15529,1552.943137,-0.4638235512,-0.0006278060171
15530,1553.04314,-0.572125479,-0.00004995612017
15531,1553.143143,-0.6712153298,0.0005155024211
15532,1553.243146,-0.7595072773,0.001059999919
15533,1553.343148,-0.8355900816,0.001575358201
15534,1553.443151,-0.8982492024,0.002053916119
15535,1553.543154,-0.9464857174,0.002488646057
15536,1553.643157,-0.979531791,0.002873259671
15537,1553.74316,-0.9968624913,0.003202301276
15538,1553.843162,-0.9982038084,0.003471227494
15539,1553.943165,-0.9835367757,0.003676472024
15540,1554.043168,-0.9530976496,0.003815494619
15541,1554.143171,-0.9073741501,0.003886813624
15542,1554.243173,-0.8470978149,0.003890021686
15543,1554.343176,-0.7732325692,0.003825784519
15544,1554.443179,-0.6869596618,0.003695822881
15545,1554.543182,-0.5896591687,0.003502878163
15546,1554.643185,-0.482888316,0.003250662268
15547,1554.743187,-0.368356925,0.002943792685
15548,1554.84319,-0.2479003301,0.002587713893
15549,1554.943193,-0.1234501726,0.00218860643
15550,1555.043196,0.00299648725,0.001753285154
15551,1555.143198,0.1294092525,0.001289088371
15552,1555.243201,0.2537571498,0.0008037596333
15553,1555.343204,0.3740415241,0.0003053241196
15554,1555.443207,0.488328512,-0.0001980384324
15555,1555.54321,0.5947805338,-0.0006981222285
15556,1555.643212,0.6916862554,-0.00118682334
15557,1555.743215,0.7774884928,-0.001656265057
15558,1555.843218,0.8508095667,-0.002098918736
15559,1555.943221,0.9104736651,-0.002507718307
15560,1556.043223,0.955525824,-0.002876166697
15561,1556.143226,0.9852472082,-0.003198432598
15562,1556.243229,0.9991664451,-0.003469436146
15563,1556.343232,0.9970668411,-0.003684922271
15564,1556.443235,0.9789893907,-0.003841520695
15565,1556.543237,0.9452315673,-0.003936791753
15566,1556.64324,0.8963419589,-0.003969257448
15567,1556.743243,0.8331108838,-0.003938417391
15568,1556.843246,0.7565571841,-0.003844749497
15569,1556.943248,0.667911455,-0.003689695585
15570,1557.043251,0.5685960125,-0.003475632202
15571,1557.143254,0.4602019471,-0.003205827284
15572,1557.243257,0.3444636413,-0.00288438343
15573,1557.34326,0.2232311574,-0.002516168787
15574,1557.443262,0.09844092046,-0.002106736731
15575,1557.543265,-0.02791486237,-0.00166223567
15576,1557.643268,-0.1538195968,-0.00118931046
15577,1557.743271,-0.2772640517,-0.0006949970212
15578,1557.843273,-0.3962780039,-0.000186611836
15579,1557.943276,-0.508961318,0.0003283619193
15580,1558.043279,-0.6135140005,0.0008423898347
15581,1558.143282,-0.7082647788,0.00134800153
15582,1558.243285,-0.7916977654,0.001837903952
15583,1558.343287,-0.8624767838,0.002305090998
15584,1558.44329,-0.9194669574,0.002742947804
15585,1558.543293,-0.9617531941,0.003145348165
15586,1558.643296,-0.9886552362,0.003506743663
15587,1558.743298,-0.9997389938,0.003822243208
15588,1558.843301,-0.9948239361,0.004087681874
15589,1558.943304,-0.973986377,0.004299678084
15590,1559.043307,-0.9375585616,0.004455678377
15591,1559.14331,-0.8861235373,0.004553989196
15592,1559.243312,-0.8205058692,0.004593795339
15593,1559.343315,-0.7417583409,0.004575164907
15594,1559.443318,-0.6511448598,0.004499040821
15595,1559.543321,-0.5501198592,0.004367219153
15596,1559.643323,-0.4403045593,0.004182314727
15597,1559.743326,-0.3234605059,0.003947714636
15598,1559.843329,-0.201460858,0.003667520498
15599,1559.943332,-0.07625993,0.003346480426
15600,1560.043335,0.05013847838,0.002989911853
15601,1560.143337,0.1757134207,0.002603616446
15602,1560.24334,0.2984592641,0.0021937885
15603,1560.343343,0.4164177387,0.001766918225
15604,1560.443346,0.5277090597,0.001329691467
15605,1560.543348,0.6305616399,0.000888887376
15606,1560.643351,0.7233399424,0.0004512756112
15607,1560.743354,0.8045700653,0.00002351461255
15608,1560.843357,0.8729626947,-0.0003879475314
15609,1560.94336,0.9274331079,-0.0007769681604
15610,1561.043362,0.9671179545,-0.001137799677
15611,1561.143365,0.9913885927,-0.001465172446
15612,1561.243368,0.9998608016,-0.001754369789
15613,1561.343371,0.9924007398,-0.002001294025
15614,1561.443373,0.9691270645,-0.002202522656
15615,1561.543376,0.930409176,-0.002355353962
15616,1561.643379,0.8768615962,-0.002457841423
15617,1561.743382,0.8093345437,-0.002508816569
15618,1561.843385,0.7289008164,-0.002507900023
15619,1561.943387,0.6368391473,-0.002455500701
15620,1562.04339,0.534614253,-0.002352803281
15621,1562.143393,0.42385385,-0.002201744253
15622,1562.243396,0.306322969,-0.002004977007
15623,1562.343398,0.1838959489,-0.001765826595
15624,1562.443401,0.05852654388,-0.001488234917
15625,1562.543404,-0.06778338143,-0.00117669725
15626,1562.643407,-0.1930160568,-0.0008361911328
15627,1562.74341,-0.3151703719,-0.0004720987278
15628,1562.843412,-0.4322942464,-0.00009012387305
15629,1562.943415,-0.5425162481,0.0003037949121
15630,1563.043418,-0.6440759049,0.0007035741439
15631,1563.143421,-0.7353521854,0.001103076472
15632,1563.243423,-0.8148896512,0.001496201805
15633,1563.343426,-0.8814218339,0.001876977132
15634,1563.443429,-0.9338914425,0.002239643727
15635,1563.543432,-0.9714670747,0.002578740489
15636,1563.643435,-0.9935561711,0.002889182241
15637,1563.743437,-0.9998140293,0.003166331866
15638,1563.84344,-0.9901487662,0.003406065317
15639,1563.943443,-0.9647221924,0.003604828579
15640,1564.043446,-0.9239466327,0.003759685857
15641,1564.143448,-0.8684777916,0.00386835835
15642,1564.243451,-0.7992038249,0.003929253131
15643,1564.343454,-0.7172308294,0.003941481805
15644,1564.443457,-0.6238650109,0.003904868761
15645,1564.54346,-0.5205918319,0.00381994899
15646,1564.643462,-0.4090524707,0.003687955589
15647,1564.743465,-0.2910179565,0.003510797217
15648,1564.843468,-0.1683613663,0.003291025927
15649,1564.943471,-0.04302848948,0.003031795895
15650,1565.043473,0.08299261481,0.002736813747
15651,1565.143476,0.2077027313,0.002410281242
15652,1565.243479,0.3291228238,0.002056831219
15653,1565.343482,0.4453251347,0.001681457771
15654,1565.443485,0.5544635877,0.001289441701
15655,1565.543487,0.6548030305,0.0008862723642
15656,1565.64349,0.7447468619,0.0004775670524
15657,1565.743493,0.8228625975,0.00006898908458
15658,1565.843496,0.887904948,-0.0003338342057
15659,1565.943498,0.9388360143,-0.0007253924153
15660,1566.043501,0.9748422368,-0.001100370799
15661,1566.143504,0.9953477863,-0.001453725671
15662,1566.243507,1.000024138,-0.00178075543
15663,1566.34351,0.9887956335,-0.002077166216
15664,1566.443512,0.9618409092,-0.002339131322
15665,1566.543515,0.9195901396,-0.002563343521
15666,1566.643518,0.8627181312,-0.002747059652
15667,1566.743521,0.7921333769,-0.002888136843
15668,1566.843523,0.7089632597,-0.002985059934
15669,1566.943526,0.6145356703,-0.003036959758
15670,1567.043529,0.5103573688,-0.003043622071
15671,1567.143532,0.3980894796,-0.003005487065
15672,1567.243535,0.2795205568,-0.002923639528
15673,1567.343537,0.1565376951,-0.002799789836
15674,1567.44354,0.03109618735,-0.002636246112
15675,1567.543543,-0.09481175868,-0.002435877975
15676,1567.643546,-0.219188725,-0.002202072456
15677,1567.743548,-0.3400637011,-0.001938682734
15678,1567.843551,-0.4555231193,-0.001649970463
15679,1567.943554,-0.5637408369,-0.001340542523
15680,1568.043557,-0.6630066221,-0.001015283142
15681,1568.14356,-0.7517527337,-0.0006792823372
15682,1568.243562,-0.8285782207,-0.000337761736
15683,1568.343565,-0.8922706029,0.000004001188357
15684,1568.443568,-0.9418246358,0.0003407493733
15685,1568.543571,-0.9764578986,0.000667321845
15686,1568.643573,-0.9956229867,0.0009787277477
15687,1568.743576,-0.9990161298,0.001270217687
15688,1568.843579,-0.9865820997,0.001537351389
15689,1568.943582,-0.9585153186,0.001776060733
15690,1569.043585,-0.9152571226,0.001982707284
15691,1569.143587,-0.85748919,0.002154133528
15692,1569.24359,-0.7861231951,0.002287707113
15693,1569.343593,-0.7022868064,0.002381357479
15694,1569.443596,-0.6073062059,0.002433604393
15695,1569.543598,-0.5026853693,0.002443577998
15696,1569.643601,-0.3900824037,0.002411030115
15697,1569.743604,-0.2712833004,0.002336336662
15698,1569.843607,-0.1481735135,0.002220491162
15699,1569.94361,-0.02270782343,0.002065089462
15700,1570.043612,0.1031210152,0.001872305887
15701,1570.143615,0.2273143101,0.001644861172
15702,1570.243618,0.347899605,0.001385982654
15703,1570.343621,0.4629624325,0.001099357278
15704,1570.443623,0.570677098,0.0007890781
15705,1570.543626,0.6693359634,0.0004595850445
15706,1570.643629,0.757376732,0.0001156007669
15707,1570.743632,0.8334072773,-0.0002379374784
15708,1570.843635,0.8962276118,-0.0005959489893
15709,1570.943637,0.9448486514,-0.0009532827818
15710,1571.04364,0.9785074932,-0.00130479173
15711,1571.143643,0.9966789968,-0.001645406629
15712,1571.243646,0.9990835239,-0.001970209139
15713,1571.343648,0.9856907608,-0.002274502554
15714,1571.443651,0.9567196117,-0.002553879418
15715,1571.543654,0.9126342132,-0.002804285005
15716,1571.643657,0.8541361742,-0.003022075771
15717,1571.74366,0.7821531963,-0.003204071937
15718,1571.843662,0.6978242764,-0.003347603459
15719,1571.943665,0.6024817312,-0.003450548718
15720,1572.043668,0.4976303218,-0.003511365382
15721,1572.143671,0.3849237866,-0.003529112978
15722,1572.243673,0.2661391211,-0.003503466862
15723,1572.343676,0.1431489723,-0.003434723361
15724,1572.443679,0.01789253486,-0.003323796008
15725,1572.543682,-0.107654633,-0.003172202913
15726,1572.643685,-0.2315114435,-0.002982045438
15727,1572.743687,-0.3517223086,-0.002755978446
15728,1572.84369,-0.4663879006,-0.002497172573
15729,1572.943693,-0.5736951694,-0.002209269003
15730,1573.043696,-0.6719461408,-0.001896327412
15731,1573.143698,-0.7595850249,-0.001562767796
15732,1573.243701,-0.8352231796,-0.001213307005
15733,1573.343704,-0.8976614966,-0.0008528908864
15734,1573.443707,-0.9459098134,-0.0004866229907
15735,1573.54371,-0.9792029988,-0.0001196908675
15736,1573.643712,-0.9970134129,0.0002427090048
15737,1573.743715,-0.9990595088,0.0005954465758
15738,1573.843718,-0.9853104093,0.0009335327817
15739,1573.943721,-0.9559863711,0.001252192231
15740,1574.043723,-0.9115551277,0.001546932965
15741,1574.143726,-0.8527241768,0.00181361227
15742,1574.243729,-0.7804291623,0.002048497591
15743,1574.343732,-0.6958185679,0.002248321643
15744,1574.443735,-0.6002350083,0.002410330903
15745,1574.543737,-0.4951934612,0.002532326764
15746,1574.64374,-0.3823568329,0.002612698732
15747,1574.743743,-0.2635092856,0.002650449145
15748,1574.843746,-0.1405277853,0.002645209046
15749,1574.943748,-0.01535234166,0.00259724493
15750,1575.043751,0.1100445758,0.002507456248
15751,1575.143754,0.2336889681,0.00237736366
15752,1575.243757,0.3536361109,0.002209088181
15753,1575.34376,0.4680007761,0.002005321486
15754,1575.443762,0.5749864342,0.001769287779
15755,1575.543765,0.672913021,0.001504697737
15756,1575.643768,0.7602428805,0.001215695183
15757,1575.743771,0.8356045201,0.0009067972249
15758,1575.843773,0.8978138451,0.0005828287233
15759,1575.943776,0.9458925673,0.0002488520054
15760,1576.043779,0.9790835183,-0.00008990715392
15761,1576.143782,0.9968626303,-0.0004281362236
15762,1576.243785,0.9989473872,-0.000760514166
15763,1576.343787,0.9853015909,-0.001081790107
15764,1576.44379,0.956136336,-0.001386861273
15765,1576.543793,0.9119071347,-0.001670849054
15766,1576.643796,0.853307194,-0.001929172055
15767,1576.743798,0.7812569058,-0.002157615069
15768,1576.843801,0.6968896731,-0.002352392922
15769,1576.943804,0.6015342647,-0.002510208233
15770,1577.043807,0.496693952,-0.002628302216
15771,1577.14381,0.3840227492,-0.002704497734
15772,1577.243812,0.2652991345,-0.002737233942
15773,1577.343815,0.1423976857,-0.002725591965
15774,1577.443818,0.01725910613,-0.002669311185
15775,1577.543821,-0.1081408468,-0.002568795862
15776,1577.643823,-0.2318229953,-0.00242511193
15777,1577.743826,-0.3518363925,-0.002239973986
15778,1577.843829,-0.4662894478,-0.002015722597
15779,1577.943832,-0.5733799981,-0.001755292232
15780,1578.043835,-0.6714238225,-0.001462170231
15781,1578.143837,-0.7588811366,-0.001140347393
15782,1578.24384,-0.8343806466,-0.0007942608592
15783,1578.343843,-0.8967407975,-0.0004287301133
15784,1578.443846,-0.9449879068,-0.00004888700437
15785,1578.543848,-0.9783709339,0.000339899188
15786,1578.643851,-0.996372699,0.0007321005627
15787,1578.743854,-0.9987174227,0.001122112126
15788,1578.843857,-0.9853745155,0.00150433484
15789,1578.94386,-0.9565586038,0.001873258963
15790,1579.043862,-0.9127258258,0.002223546444
15791,1579.143865,-0.8545664809,0.002550111133
15792,1579.243868,-0.782994161,0.002848195608
15793,1579.343871,-0.6991315294,0.003113443453
15794,1579.443873,-0.6042929561,0.003341965887
15795,1579.543876,-0.4999642532,0.003530401715
15796,1579.643879,-0.3877797899,0.003675969689
15797,1579.743882,-0.2694973031,0.003776512435
15798,1579.843885,-0.1469707527,0.003830531276
15799,1579.943887,-0.02212160386,0.00383721135
15800,1580.04389,0.1030910501,0.003796436636
15801,1580.143893,0.2267010835,0.003708794581
15802,1580.243896,0.3467661877,0.003575570223
15803,1580.343898,0.4613984932,0.003398729843
15804,1580.443901,0.56879447,0.003180894332
15805,1580.543904,0.6672636151,0.002925302622
15806,1580.643907,0.7552554389,0.002635765692
15807,1580.74391,0.8313842873,0.002316611762
15808,1580.843912,0.8944515618,0.001972623491
15809,1580.943915,0.943464945,0.001608968048
15810,1581.043918,0.9776542884,0.001231121088
15811,1581.143921,0.9964838809,0.0008447857458
15812,1581.243923,0.9996608859,0.0004558078334
15813,1581.343926,0.9871398062,0.00007008849722
15814,1581.443929,0.9591229142,-0.0003065043558
15815,1581.543932,0.9160566606,-0.0006682245426
15816,1581.643935,0.8586241523,-0.001009534664
15817,1581.743937,0.7877338567,-0.001325190424
15818,1581.84394,0.7045047592,-0.001610320915
15819,1581.943943,0.6102482544,-0.001860503661
15820,1582.043946,0.5064471015,-0.002071833231
15821,1582.143948,0.3947318136,-0.002240982385
15822,1582.243951,0.276854879,-0.002365254777
15823,1582.343954,0.154663237,-0.002442628383
15824,1582.443957,0.03006944063,-0.002471788957
15825,1582.54396,-0.09497805314,-0.002452152955
15826,1582.643962,-0.2185250246,-0.002383879542
15827,1582.743965,-0.3386416283,-0.002267871429
15828,1582.843968,-0.4534520959,-0.002105764496
15829,1582.943971,-0.5611635884,-0.001899906281
15830,1583.043973,-0.6600937907,-0.001653323628
15831,1583.143976,-0.7486968604,-0.001369679913
15832,1583.243979,-0.8255873568,-0.001053222456
15833,1583.343982,-0.8895617985,-0.000708720857
15834,1583.443985,-0.9396175221,-0.0003413971529
15835,1583.543987,-0.9749685409,0.00004315119067
15836,1583.64399,-0.9950581386,0.0004390343269
15837,1583.743993,-0.9995679696,0.0008401578827
15838,1583.843996,-0.9884234861,0.001240314317
15839,1583.943998,-0.9617955619,0.00163327642
15840,1584.044001,-0.9200982424,0.002012891537
15841,1584.144004,-0.8639826132,0.00237317512
15842,1584.244007,-0.7943268478,0.002708402152
15843,1584.34401,-0.7122225638,0.003013195084
15844,1584.444012,-0.6189576893,0.003282606915
15845,1584.544015,-0.5159961061,0.003512198137
15846,1584.644018,-0.4049544052,0.003698106368
15847,1584.744021,-0.2875761438,0.003837107548
15848,1584.844023,-0.1657040451,0.003926667773
15849,1584.944026,-0.04125061967,0.003964984905
15850,1585.044029,0.08383228359,0.003951019297
15851,1585.144032,0.2075844742,0.003884513108
15852,1585.244035,0.3280684386,0.00376599787
15853,1585.344037,0.4433998624,0.00359679013
15854,1585.44404,0.5517771582,0.003378975188
15855,1585.544043,0.6515095314,0.00311537911
15856,1585.644046,0.7410431505,0.002809529403
15857,1585.744048,0.8189850357,0.002465604879
15858,1585.844051,0.884124325,0.002088375439
15859,1585.944054,0.935450626,0.001683132631
15860,1586.044057,0.9721692161,0.001255611992
15861,1586.14406,0.9937129013,0.0008119083328
15862,1586.244062,0.9997503937,0.0003583851995
15863,1586.344065,0.9901911161,-0.00009842013206
15864,1586.444068,0.9651863877,-0.0005518947059
15865,1586.544071,0.9251269867,-0.0009954495093
15866,1586.644073,0.8706371314,-0.001422619165
15867,1586.744076,0.8025649606,-0.001827160178
15868,1586.844079,0.7219696368,-0.002203146245
15869,1586.944082,0.6301052401,-0.002545059161
15870,1587.044085,0.5284016584,-0.002847873927
15871,1587.144087,0.41844273,-0.003107136751
15872,1587.24409,0.3019419323,-0.003319034708
15873,1587.344093,0.1807159576,-0.003480455991
15874,1587.444096,0.0566565569,-0.003589039769
15875,1587.544098,-0.06829892825,-0.003643214881
15876,1587.644101,-0.1921978927,-0.003642226705
15877,1587.744104,-0.3131031721,-0.003586151756
15878,1587.844107,-0.4291236253,-0.003475899739
15879,1587.94411,-0.5384440842,-0.003313202965
15880,1588.044112,-0.639354165,-0.003100593249
15881,1588.144115,-0.7302754431,-0.002841366568
15882,1588.244118,-0.8097865242,-0.002539535991
15883,1588.344121,-0.8766455751,-0.002199773524
15884,1588.444123,-0.9298099296,-0.001827341715
15885,1588.544126,-0.9684524372,-0.001428016022
15886,1588.644129,-0.9919742889,-0.001007999079
15887,1588.744132,-1.000014122,-0.0005738281217
15888,1588.844135,-0.9924532762,-0.0001322769749
15889,1588.944137,-0.969417155,0.0003097459573
15890,1589.04414,-0.9312726991,0.0007453021463
15891,1589.144143,-0.8786220683,0.001167528268
15892,1589.244146,-0.8122926726,0.001569740809
15893,1589.344148,-0.7333237584,0.001945538353
15894,1589.444151,-0.6429498002,0.002288899988
15895,1589.544154,-0.5425809887,0.002594278323
15896,1589.644157,-0.4337811427,0.002856685673
15897,1589.74416,-0.3182433935,0.003071772086
15898,1589.844162,-0.1977640154,0.003235893982
15899,1589.944165,-0.07421478887,0.00334617234
15900,1590.044168,0.05048570611,0.003400539491
15901,1590.144171,0.1744014595,0.00339777377
15902,1590.244173,0.2956086531,0.003337521464
15903,1590.344176,0.4122251202,0.003220305649
15904,1590.444179,0.5224392283,0.003047521758
15905,1590.544182,0.6245377714,0.002821419878
15906,1590.644185,0.7169324645,0.002545074001
15907,1590.744187,0.7981846407,0.00222233865
15908,1590.84419,0.8670277665,0.001857793488
15909,1590.944193,0.9223874105,0.0014566767
15910,1591.044196,0.9633983279,0.001024808134
15911,1591.144198,0.9894183593,0.0005685033133
15912,1591.244201,1.000038884,0.00009447960702
15913,1591.344204,0.9950916203,-0.0003902440579
15914,1591.444207,0.9746516188,-0.0008784524294
15915,1591.54421,0.9390363724,-0.001362842536
15916,1591.644212,0.8888010183,-0.001836134022
15917,1591.744215,0.8247296956,-0.002291179547
15918,1591.844218,0.7478231857,-0.002721073561
15919,1591.944221,0.6592830411,-0.003119257813
15920,1592.044223,0.5604924704,-0.003479621957
15921,1592.144226,0.4529943134,-0.003796597725
15922,1592.244229,0.3384664909,-0.004065245205
15923,1592.344232,0.2186953594,-0.004281329891
15924,1592.444235,0.09554743144,-0.004441389288
15925,1592.544237,-0.02906005327,-0.004542788044
15926,1592.64424,-0.1531892139,-0.004583760712
15927,1592.744243,-0.2749117777,-0.004563441467
15928,1592.844246,-0.392339011,-0.004481880267
15929,1592.944248,-0.5036508695,-0.004340045184
15930,1593.044251,-0.6071239299,-0.004139810812
15931,1593.144254,-0.7011577003,-0.003883932879
15932,1593.244257,-0.7842989379,-0.003576009428
15933,1593.34426,-0.8552636424,-0.00322042908
15934,1593.444262,-0.9129564334,-0.002822307155
15935,1593.544265,-0.9564870555,-0.002387410563
15936,1593.644268,-0.9851837983,-0.00192207258
15937,1593.744271,-0.998603653,-0.001433098773
15938,1593.844273,-0.9965390687,-0.0009276654692
15939,1593.944276,-0.9790212103,-0.0004132123003
15940,1594.044279,-0.946319658,0.0001026695741
15941,1594.144282,-0.898938534,0.0006123518723
15942,1594.244285,-0.8376090826,0.001108284497
15943,1594.344287,-0.7632787789,0.001583109993
15944,1594.44429,-0.6770970908,0.002029775412
15945,1594.544293,-0.5803980677,0.002441639887
15946,1594.644296,-0.4746799875,0.002812576246
15947,1594.744298,-0.3615823403,0.003137065136
15948,1594.844301,-0.2428604856,0.003410280176
15949,1594.944304,-0.1203583642,0.003628162837
15950,1595.044307,0.004020308193,0.003787485874
15951,1595.14431,0.1283419012,0.003885904314
15952,1595.244312,0.250673292,0.003921993202
